,APLY,ARKK,CLM,CRF,HYGW,IEP,JEPI,JEPQ,KLIP,LABU,LQDW,OARK,QQQ,SARK,SDOW,SOXL,SQQQ,SVOL,TECL,TLTW,TMF,TSLY
LQDW,0.002569349647752708,0.009296473123234943,0.0008495994030952899,0.0008964688870912879,0.003421641727218194,0.007035512144485297,0.0005905725653657214,0.0011445814445028989,0.0013249153488842213,0.00862328217189066,0.004089601205738482,0.005287052411390965,0.002139504811456273,-0.008099951156445363,-0.00216299182352698,0.0057735124500394915,-0.006867139026932923,0.0006597193929839919,0.0038818244643439607,0.00521267699318356,0.017263440654005306,0.001656083371676631
OARK,0.013714072896337793,0.058148146757303606,0.009375289789049985,0.007201136637652424,0.00631829018116982,0.03319431943934571,0.0027466992395804237,0.006023196642611947,0.007894473566697473,0.08366084569967068,0.005287052411390965,0.035623358535403014,0.01491750755508752,-0.05107396571550602,-0.0164452731009713,0.03794537230086471,-0.04585986626369974,0.0036272747381380626,0.02420148274113504,0.006563968914745404,0.020846832090374478,0.019117128752789196
QQQ,0.018166771487216384,0.033729865760533134,0.0030127398550139415,0.002991537851698116,0.003991520708320053,0.02004500463808166,0.002982654126029355,0.010864530431856312,0.0032933954285295237,0.02552592227807541,0.002139504811456273,0.01491750755508752,0.024814447317457692,-0.029716608473736323,-0.0182826478804925,0.07688340301599242,-0.07643915619039666,0.004005466240202266,0.048846103240923616,0.004420305722725352,0.01353659498293958,0.016125949492214287
SARK,-0.01856412419006068,-0.12895613227176753,-0.014142986498183996,-0.012528221106896555,-0.010647305986092386,-0.10339002182592505,-0.005023569597195705,-0.01222972343634864,-0.01809108931667782,-0.14937224881327127,-0.008099951156445363,-0.05107396571550602,-0.029716608473736323,0.11334175433507301,0.031873307044517324,-0.07760687169417331,0.09122210819240166,-0.009970967749780034,-0.046182562057008734,-0.010977213285065686,-0.03495192605603163,-0.029141705209160266
SDOW,-0.018169203901922754,-0.03612499681516495,-0.016171736783557468,-0.010343560428708895,-0.005317413310799961,-0.12265024659619299,-0.009245645666382321,-0.008311348210798427,-0.00848635576129385,-0.05228685540569562,-0.00216299182352698,-0.0164452731009713,-0.0182826478804925,0.031873307044517324,0.057805268084449066,-0.05026342272686929,0.056801862588624706,-0.008489942808970963,-0.03880181692136748,-0.0016812196074760038,0.0017948984399507092,-0.004785641238287346
SOXL,0.04351820275500749,0.08828579924309961,0.005750772218864283,0.006988961975095778,0.015217286822167655,0.07249095869568918,0.008780580679024317,0.030982808471990118,0.004050817119252591,0.065402359384725,0.0057735124500394915,0.03794537230086471,0.07688340301599242,-0.07760687169417331,-0.05026342272686929,0.3805281496042412,-0.23625332394139903,0.01143466865396933,0.17428365373445365,0.007383421511665867,0.0018721808959185247,0.03422791262493247
SQQQ,-0.0566397527391016,-0.10351084753230187,-0.009562911786421248,-0.009696526379081975,-0.012461946667028698,-0.06258898143432995,-0.009264739491036993,-0.033562374532356824,-0.01029380097761431,-0.08047764929312176,-0.006867139026932923,-0.04585986626369974,-0.07643915619039666,0.09122210819240166,0.056801862588624706,-0.23625332394139903,0.23670850415115666,-0.012938792832243085,-0.15019559296484117,-0.014116601880549761,-0.04401655272810566,-0.05000287613064119
SVOL,0.004661693180390162,0.0111118133738357,0.002843710887070714,0.0022394726898205763,0.0011975114232281926,0.03025011781384117,0.0015375840861651972,0.0015660726600248518,0.0030428358347365666,0.023091771427113755,0.0006597193929839919,0.0036272747381380626,0.004005466240202266,-0.009970967749780034,-0.008489942808970963,0.01143466865396933,-0.012938792832243085,0.007365163376113076,0.006805793986475442,0.0013910384400669896,0.005573005567070259,0.0013031885957382103
TECL,0.03656219893836146,0.05241795062132986,0.005427261901272466,0.004801818010584179,0.008102712967382892,0.04211063468840947,0.006571388586146204,0.02140321582712929,0.003609705638550947,0.03537203427371634,0.0038818244643439607,0.02420148274113504,0.048846103240923616,-0.046182562057008734,-0.03880181692136748,0.17428365373445365,-0.15019559296484117,0.006805793986475442,0.10672571883412837,0.007211259594580102,0.016618274865989137,0.025202778229655314
TLTW,0.0052574076386029634,0.012622313322610209,0.00011477913663934683,0.00036628608817702597,0.0038547073428916493,-0.0030141019722853646,0.0004474772143846909,0.002233864856268281,0.001468215150340868,0.0067914257525829485,0.00521267699318356,0.006563968914745404,0.004420305722725352,-0.010977213285065686,-0.0016812196074760038,0.007383421511665867,-0.014116601880549761,0.0013910384400669896,0.007211259594580102,0.00891315228179424,0.03662132306290156,0.0037548157384612217
TMF,0.016224868339033142,0.04039293109067265,-0.0043643126707050605,-0.0021732118437921806,0.008347446528807896,-0.08812931715658308,0.0008250804480197221,0.008175180472867707,0.0011475807725793766,-0.004772467618202168,0.017263440654005306,0.020846832090374478,0.01353659498293958,-0.03495192605603163,0.0017948984399507092,0.0018721808959185247,-0.04401655272810566,0.005573005567070259,0.016618274865989137,0.03662132306290156,0.2046325145260596,0.01507218712047753
TSLY,0.014298324381054137,0.0332943229629028,0.002618450203203412,0.002257079025674934,0.002172127820455101,0.001197131574258973,-0.00027726631464060635,0.006091111089912023,0.001565962884197151,0.02853648326387804,0.001656083371676631,0.019117128752789196,0.016125949492214287,-0.029141705209160266,-0.004785641238287346,0.03422791262493247,-0.05000287613064119,0.0013031885957382103,0.025202778229655314,0.0037548157384612217,0.01507218712047753,0.03507066352543005
